"customer_id","is_churn","city","age","gender","registration_method","registration_date","plan_list_price","avg_amount_paid","auto_renew","times_under_paid","num_transactions","num_payment_methods","common_payment_method"
"3kv3gnQ3b9PALVu29NirVC+FaVf/CSbgM5q7Amtta+Q=",0,7,27,"female",9,"2012-12-03",148.074074074074,153.592592592593,"YES",0,27,2,40
"KSiX9D5aB+JP1j0764lMyYMpcRVHSIxOy5flyroGl/s=",0,12,25,"male",7,"2010-12-17",141.105263157895,134,"YES",9,38,1,41
"6iCWbk+RRRL1QTT5PerJgmAkWOLWazjjLAZTaQs9eis=",0,1,NA,"",7,"2016-11-17",99,99,"YES",0,4,1,41
"osyPrGEEL2TSwhICjXWdvjqv1dGzrtfHUoijPP8kMzQ=",0,6,28,"male",3,"2013-03-15",155.185185185185,160.703703703704,"YES",0,27,2,36
"RJN6m8e5btIut07E4z3X+y7QfvDQmnkrg1xe+7zdd+Q=",1,1,NA,"",7,"2014-01-02",99,99,"YES",0,15,1,41
"FU6bXDH5Vcc62QovUC2luwnSQW+KPwu+sYZFSkYcvI0=",0,1,NA,"",4,"2015-10-20",149,149,"NO",0,5,1,38
"sXiyWIUFdWLoyMu8ikHgF4Nop8RO66ZeW72e5tS4P8o=",0,1,NA,"",7,"2016-12-04",99,99,"YES",0,3,1,41
"l/pXUuwqIq9xos7HBwDTS3/0ndvaaGBZemMDUEH4WFA=",0,4,28,"female",3,"2012-09-26",143.269230769231,149,"YES",0,26,1,37
"X0hqqODVwJT2phe/x6VTq4yHS7jjWFcMFkfvxUfiZ94=",0,13,22,"female",7,"2013-05-25",135.55,143,"YES",0,20,1,41
"/x6p6egwx3O//r8osW757S88nNpA3uBoe+KgEy+vMh0=",0,15,14,"male",4,"2017-01-05",100,100,"NO",0,3,2,28
"C643MlEZhPh/ABrSjMWTFFkgKuq1edtrteRgaUon8jk=",0,1,NA,"",7,"2016-01-20",99,99,"YES",0,14,1,41
"Mq6p3t4+zHSt/bHWETtSsHAxqstmK9e92iw0guzfeO4=",0,5,NA,"female",7,"2015-11-06",334,291.428571428571,"YES",2,7,4,38
"s0H27aXvWiCRDF+SJvyVTFSpv3sMBCUIVZykbfKMEvQ=",0,13,32,"male",9,"2010-03-16",140.722222222222,149,"YES",0,18,1,37
"LoG7g1htXViby2Fo1y6HujgAeYMtbv0STuZTrqHU4BM=",0,1,NA,"",7,"2011-11-08",118.346153846154,112.538461538462,"YES",9,26,1,41
"8EtTQmKD4MHVEmLOvjVcT8RdVIITWKMbWl+hg0AlBaU=",0,4,34,"male",9,"2010-06-20",141.157894736842,149,"YES",0,19,1,39
"lD9RxashYQCQHAA17fwhHNRxlta6VCZ7rJIlcRhYeFA=",0,1,NA,"",7,"2014-02-03",99,99,"YES",0,8,1,41
"CK7Q8ISVClxcvZb9JLulZOKS49pT2i9QqAr69HWNyxM=",0,1,NA,"",7,"2016-11-04",99,99,"YES",0,4,1,41
"5Ea2twUx8Y21+K4+3rVgQO47TMAmhR/OySQggXWh4hM=",0,1,NA,"",7,"2016-09-12",99,99,"YES",0,6,1,41
"U10qmcYKas9Oox8LnfTx49H/BEPbZLq3wjxzSvs9+nY=",0,1,NA,"",7,"2015-12-12",149,149,"YES",0,15,1,41
"r646z5c6W8fWxs2bxDphBQLqSpM5bV9jLUvcfVJvHd0=",0,1,NA,"",7,"2015-09-24",99,99,"YES",0,18,1,41
"PTHzcZkz9R4kgwuO2UifctOVEHTEWeJjldBkmbzxAcs=",0,4,26,"female",9,"2014-10-10",145.777777777778,151.296296296296,"YES",0,27,2,40
"A8uASSCTOPhdBJnCOTBA+gXclylTdE2kDn9Yg8NKPGc=",1,13,32,"male",3,"2012-07-07",180,180,"NO",0,5,1,36
"CWcMPwMxP+2GrZP1DkBhqA9kNPdbz67/KOOkPQ43lbc=",0,22,33,"male",7,"2016-12-19",149,149,"YES",0,3,1,41
"peKCiMxTN8zE8GKtgbXTTSOhdJIUdo9D0VlHi4YYeDs=",0,5,32,"male",9,"2012-02-09",143.269230769231,149,"YES",0,26,1,40
"IEQfaynMteWACGGzI1nVyXLrmJvsbLZhbGYvUXeFg+4=",0,17,21,"female",9,"2007-08-21",326.181818181818,326.181818181818,"YES",0,11,2,36
"ImRdKatfpbUe5PzJrH44TVM/02M6T33YUlG6qKoKJ94=",0,1,NA,"",7,"2016-01-31",99,99,"YES",0,9,1,41
"pWYR4qR/ks0mwaQJQFca3jvzFcbrEgKI6f745pcZ21o=",0,1,NA,"",7,"2016-04-16",99,99,"YES",0,11,1,41
"VbSezaxglXARynvnYe9Opj/zUOtj4SNOYZTN3wzXn6I=",0,5,20,"female",7,"2013-06-25",117.033333333333,122,"YES",0,30,1,41
"NHuPNeD3lts784qoRsM+FezMgKCXfpTR9B2fWwX3IMs=",0,1,NA,"",7,"2015-04-21",132.333333333333,124.833333333333,"YES",6,24,1,41
"M1coSbqSA1vhH/3PYtDvC4JDoAlejwtigIvL4dVmhIg=",0,1,NA,"",7,"2016-07-15",99,99,"YES",0,8,1,41
"+iGJBX19E9yY5+GPsW34YDZDcl8shYNljuKHkEqxF1A=",0,1,NA,"",7,"2016-08-21",99,99,"YES",0,7,1,41
"sQfFDkTFV11DqcHYR7d36N2Lpq32rev60iA/r/HvzuM=",0,13,45,"female",7,"2012-06-11",99,99,"YES",0,11,1,41
"oqViA9lObwWv/5pcpp3Qvwku3k6TCOWrwh4aOOIiMaQ=",0,5,56,"female",9,"2006-09-15",143.269230769231,149,"YES",0,26,1,40
"VtgUiC3xkYlDnwtBqBalP168nlHEOcuKUpy7hb+TX10=",0,1,NA,"",7,"2013-02-20",122.076923076923,122.076923076923,"YES",0,26,1,41
"sjzjFJ4ukaZzbhF95CPnX1LquSHYU9D1wPy8p7oScqU=",0,1,NA,"",7,"2011-02-12",99,99,"YES",0,15,1,41
"gwtVbjcZSG4IygZcozR9N7/S3OfKi/AM5TcDoI3OiYc=",0,4,25,"male",7,"2011-01-18",111.222222222222,111.222222222222,"YES",0,27,1,41
"ahxyO330yZ40iD+9ZkbmhhUOg4LJqU+1uvy99Ad4kJw=",0,1,NA,"",7,"2013-05-29",99,99,"YES",0,16,1,41
"rfjIMVR2iQ/OYQvD2ACIfBmIrCdEBD9G4RmjRyOXDN0=",0,1,NA,"",7,"2011-02-01",143.269230769231,149,"YES",0,26,1,41
"3NY/wOiWepZaf4sK9joyLRmQs9tnyqwCtLG/bYAOGQo=",0,13,30,"female",7,"2013-11-29",127.714285714286,138.357142857143,"YES",0,14,3,41
"Ip67PJZoU20itMR/NpUqweBq1X0mD7PCot5E7dCxDRc=",0,13,36,"female",9,"2006-03-22",108.363636363636,149,"YES",0,22,1,33
"VGD6dVClI5o5WK2Qu6UWshOe6OH++rsmrcP6XRgfreg=",0,4,NA,"",9,"2014-12-17",111.75,149,"YES",0,24,1,31
"A/BjBvsuQNrdvi1tuosb/tAReBKkY1GzA3S8MfVwL1A=",0,1,NA,"",7,"2016-01-15",99,99,"YES",0,14,1,41
"QDNZPXc5Yysay0JGqgrSJsB6hRhxZiLcHIVuo3G3/Fk=",0,1,NA,"",7,"2014-05-29",114.384615384615,114.384615384615,"YES",0,13,1,41
"nLPrrJjE2u9HM97aO3saCvCCLcsFe8VS5uJd+dx9p+0=",0,15,NA,"",4,"2016-04-01",153.625,153.625,"YES",0,8,3,29
"03RHeU+XtPnPT9zqF+HqWq37jzxMEDHlFxM5M/M1X/o=",0,1,NA,"",9,"2016-03-09",177.5,177.5,"YES",0,12,1,36
"JENwledL+54zKoGuC0QYSzbGWzIjk89NqvF+d1mb3IE=",0,4,25,"male",7,"2015-08-06",99,99,"YES",0,19,1,41
"BTsGFnqprsVYkN7bYAVvPD0vhx4yHmnFGM4EDXS/hX4=",0,14,25,"male",9,"2010-10-10",141.157894736842,149,"YES",0,19,1,39
"33ZRlVOj5gYZjNQJTKYOUnYnVvfbbGYXutbQnq4TkYI=",0,4,54,"male",9,"2007-01-16",108.363636363636,149,"YES",0,22,1,33
"zP30wnf6tUt1mqWbV5BnM4Gm5FiaQMC6gmZdAxMGrDs=",0,6,32,"male",9,"2007-10-28",330.25,330.25,"YES",0,8,2,40
"KtImm1DprsuoMFx3fX6qqrp3kNhA6rY7uM6LDkGKHdc=",0,4,27,"female",3,"2012-06-04",141.157894736842,149,"YES",0,19,1,39
"R+reLzuxI9VPf4XgvqH8J3IWEzK5aIdBUUQo+20jhUc=",0,1,NA,"",7,"2014-03-24",104.4,104.4,"YES",0,15,2,41
"6ldPFSKtsnhuF0tR7PLAm8YvHaBKjqrXDgBSDP3D4rw=",0,1,NA,"",7,"2011-04-15",149,149,"YES",0,26,1,41
"eBngqChaufj2u3VM4cVCqKW9WP8hv+jTEZh4/oyHNQU=",0,1,NA,"",7,"2016-03-03",99,99,"YES",0,12,1,41
"xITgrN2tAHeVTDsCkiSISDrV5vDx8E9EHGa0Yd4N1qM=",0,5,35,"female",4,"2016-01-31",149,149,"YES",0,8,1,39
"3Ec9VPWt9DLohFPcU7Xto2J/sXNdsPVntin7OuBUoY4=",0,4,25,"male",7,"2016-03-02",149,149,"YES",0,12,1,41
"u4BDCQTaNBSKodIvOIExrT1tPCc1GgvNhXI1AkWtlxw=",0,1,23,"male",3,"2017-01-02",180,180,"YES",0,2,1,29
"w3TyRf8kgaeUlPKIQDuQ0s7dg9EHZi+wCzR3UjXlV4U=",0,1,NA,"",7,"2014-02-05",99,99,"YES",0,3,1,41
"MSme+p8w453tEYNE/adV1EEwdt0iLfzEV3cJbMEmlvk=",0,1,NA,"",4,"2016-03-31",195.857142857143,195.857142857143,"NO",0,7,1,38
"OBudkc+Q6/nSwl2Z2WDQTw2EP+Lo0gziWucC4MoHn7Q=",0,22,30,"male",9,"2006-06-29",141.157894736842,149,"YES",0,19,1,39
"vYjc2NzKa0/TWTnv2OiIdJyyF5qHjBXPr3/1rc5FQiI=",0,1,NA,"",7,"2016-09-09",99,99,"YES",0,6,1,41
"u3K9bVdhX/YCfH/YjLoS8ShQC0kIOKpmkxM4aDRYfjM=",0,15,30,"male",9,"2009-03-20",149,149,"YES",0,5,1,39
"3bvLb93qC/2omQHhdMGjTQUR8N1koBxi1Gb6YCv36nM=",1,13,37,"male",9,"2010-01-16",1599,1599,"NO",0,1,1,32
"zipa5KqtM56w/lZf9mCQy0Dn/iHLvgrWax2AXntvmOM=",0,13,23,"female",9,"2014-01-07",141.157894736842,149,"YES",0,19,1,39
"sP63j+bzqPzv7J0eGSiT4Cm5F7n1xOZE2knS6MD9V98=",0,4,24,"male",3,"2015-12-05",149,149,"YES",0,9,1,39
"j+VOVbFHP7Ue3R+bUDZFWl2QojTZUYwConnxS2nWhck=",0,22,32,"male",7,"2010-11-06",116.892857142857,122.214285714286,"YES",0,28,1,41
"vxug0b8xBZ6MgGyBeTeX6fF5rTuEwpvwHLvx/3pziVo=",0,1,NA,"",7,"2015-08-31",149,149,"YES",0,17,1,41
"3zjfmbiextggLedhXVhh/EhZdwNq7KA5QHzDsc8miOo=",0,1,NA,"",7,"2011-02-06",124.038461538462,129,"YES",0,26,1,41
"8WJPw9mS59JDs8JWJvUbauMXyHBT6meF67A2l+s8vTY=",0,15,21,"female",7,"2016-03-20",149,149,"YES",0,12,1,41
"QZaz8QW9qiPMzomRfOUCEcSPs6ao16mRnx9BDEJmQl8=",0,1,NA,"",7,"2015-11-18",99,99,"YES",0,16,1,41
"VTs8x85O+EqU6+6x3ZkLVKLvy/wtlRaJ0eEk5MpzW68=",0,1,NA,"",9,"2014-03-20",158.277777777778,166.555555555556,"NO",0,18,2,36
"IwqRNkToLmc47rAj8weLNd2naC81NtXbO5IlO4CwcAQ=",1,1,NA,"",3,"2013-12-28",149,149,"NO",0,2,1,38
"KcpUg5QUinBhpiGS4LG+ejt09Rv2NaQUhi/v+My3p9Y=",0,13,38,"",4,"2016-07-31",180,180,"NO",0,7,1,29
"5AccVDrsdsrSNn1FsiQWoBBxxkAxfemPFNCLq8jIs0s=",1,17,25,"female",3,"2014-11-23",142.833333333333,149.041666666667,"NO",0,24,2,38
"IVO6y8zuKBwWEp8RE2e7fP45rILWjIkX3k35bx4tw1Y=",0,5,34,"male",3,"2015-07-17",180,180,"YES",0,7,1,29
"tQiwkBPo2//Dezcp8FIiOrEq4nwZ2eIsI00yry/f4Ng=",0,15,51,"female",7,"2016-12-24",99,99,"YES",0,3,1,41
"pCV6/qXkMbVByTpuxEUDopWvjxyqJYWDjXlRx4wv1tU=",0,1,NA,"",7,"2016-02-15",99,99,"YES",0,13,1,41
"9oYW3c3t3wTOtWlb5HwEkpaGqqekepi8kylZ5LbdnGo=",0,1,NA,"",7,"2016-08-28",99,99,"YES",0,7,1,41
"+mRDWFQToIT1ZU+yWEE6YNIB+ndLqXzoZNDxnPYTBfM=",0,22,27,"female",3,"2012-03-06",147.684210526316,155.526315789474,"YES",0,19,2,39
"2R+kkw0AGOtATjb0LEEppQ/NcMPTYV/iBJQbdmqh4Sg=",1,22,NA,"female",4,"2016-04-12",165.555555555556,165.555555555556,"YES",0,9,2,40
"OmRSzN1Dk+ZN7hakFHzslWI2uzF7oZoutUW9pwMQg+A=",0,13,22,"female",3,"2013-12-20",149,149,"YES",0,26,1,37
"yZvJyDxJ4eTpfk1dv033qNJfHpdkJiXbugHANZb6Q2Q=",0,1,NA,"",7,"2015-12-20",99,99,"YES",0,15,1,41
"8/jSQNseU8cNVvWm6NMocwDPXRd8z/5tyUxEnWF/Dpc=",0,5,37,"female",9,"2010-02-14",144.166666666667,152.444444444444,"YES",0,18,2,39
"3RUJoXi/bABg2PwA+ucjTYCC2JYExAjNotBJ7df7Iyc=",0,14,23,"male",7,"2012-08-27",115.703703703704,121.222222222222,"YES",0,27,1,41
"nVGksmz9HXZ3fwZ4g9272d4dYJG1Q3vLrHiigXPMGyM=",0,6,26,"male",9,"2009-03-25",149,149,"YES",0,7,3,40
"DTlteau14AAy/LGCBt/vThmvlBvSj+QjbmLMd3Sx5Pk=",0,1,NA,"",7,"2015-08-31",99,99,"YES",0,17,1,41
"ryTXmZmq9o2ZV8MxDU7oEZyG2EMIrZ81prZvTTzFHDA=",0,6,47,"female",4,"2016-07-23",149,149,"YES",0,5,1,40
"eHSifQ5wYuNDbos57RjVX2/LtY/TRrNmCgbnuIQdwos=",0,12,29,"male",7,"2016-03-12",149,149,"YES",0,12,1,41
"jFIiKu4WlI4OoC5NiWaOgK/JMohflbu5+yHBFz6mhBI=",0,13,23,"",9,"2016-09-13",160.625,138.125,"YES",1,8,2,39
"m3yFbcs1+XmtqNfPswF7D0b4NwCvVnpE9M0S+ipNkzI=",0,1,NA,"",7,"2016-06-09",99,99,"YES",0,9,1,41
"xWQnhdudoOxviUyBljJasKBx0yOkfq+VrpHAFF87sJk=",0,1,NA,"",7,"2015-08-27",99,99,"YES",0,19,1,41
"fsh04K80oti8WBPcvjZWLjokEjdGAh9WreJTsT1gTZo=",0,6,NA,"female",3,"2013-04-14",153.428571428571,132.142857142857,"YES",1,7,2,30
"4YFpoeS1lP+eYh9h8IG9bygWhV9xJzCNqloZuPEjRxM=",0,1,NA,"",7,"2014-02-09",99,99,"YES",0,7,1,41
"rGRci6YOtn4ahVsQZ2qu1Pb5KmFGDXv7CT+xMm8aXzc=",0,13,NA,"",3,"2013-03-23",154.740740740741,154.740740740741,"YES",0,27,2,40
"JVqLcYQyZkvEikXkzpYZMRWx4vfNGsUIR2R/mV+pI30=",0,1,NA,"",7,"2015-11-16",104.555555555556,88,"YES",2,18,1,41
"M+pWEp7B7HogAbz4fe4AR6c3kvkT8539/XzORRonzHU=",0,1,NA,"",7,"2013-05-22",140.111111111111,138.444444444444,"YES",1,18,1,41
"ZGn22fnq/j2TZagxjfrQ8bcWJd9pTp6QEXdXPVjjb9s=",0,22,43,"female",7,"2014-07-27",128.666666666667,134.185185185185,"YES",0,27,1,41
"dcvYo1SfnIQPZ+6xe/l4Xc4zsOlvdNdDLJL0vnQzKwo=",0,1,NA,"",13,"2016-09-22",129,129,"YES",0,6,1,30
"WfjGp/P3UMuYOBJOkAieDqkoe3yrgf8j3krSxn/TnAc=",0,13,24,"male",3,"2013-01-25",141.157894736842,149,"YES",0,19,1,39
"/Vp8AhM4sGmbM6+A4ULOBAVbhpwWOttGFxblVnhsRts=",0,1,NA,"",7,"2015-08-04",94.05,94.05,"YES",0,20,2,41
"RTRveW99IB2W5PsWLDVP8yt2hD/EvE8c8wNyoicCHhU=",0,1,NA,"",7,"2014-01-08",99,99,"YES",0,9,1,41
"fOyaN5hRaSJp+n5/dLJoWYv107cVKn6vcFdQJmXrRiI=",0,1,NA,"",7,"2015-05-29",109.142857142857,70.7142857142857,"YES",2,7,1,41
"O24j/CnX2P3zsz1dj2ZvdW8R9WcySF/vJpVwIiOgH78=",1,15,42,"female",4,"2016-10-04",180,180,"NO",0,3,1,36
"Kf+NasSCUfm3xwOCFzbP07y0DwapsHngIoslmlGamFg=",0,1,NA,"",7,"2015-12-31",99,99,"YES",0,11,1,41
"jETDbtZfJN2QgpfjEdyN/eC+pGXz2ShUMdqlsug/xGM=",0,4,21,"male",9,"2013-10-12",341.444444444444,341.444444444444,"YES",0,9,3,40
"Ph+pCLi12f4nlgJ21rCF1blKmLp0Psm8PKg3nGTJz80=",0,1,NA,"",7,"2014-08-19",140.428571428571,140.428571428571,"YES",0,28,1,41
"vl+TKFzsgl6wtxteW2K4rlDjDYzCAvR197tAhl92PU0=",0,1,NA,"",7,"2016-07-12",99,99,"YES",0,8,1,41
"OanzuP1kDmglefdqcYCW9aXaPotPm0TgivhCE1t1mEg=",0,1,NA,"",7,"2012-03-03",99,99,"YES",0,10,1,41
"xD5nPABZlggEICN9lER2hBgPoUMxi6ysKi7n2wH17dY=",0,13,24,"male",9,"2015-06-03",139.066666666667,139.066666666667,"NO",0,15,2,38
"ZXM8GvBDTnPZ2Ekps1ZsFvbYDWyVIeMOOMoEagT+OJA=",0,5,47,"male",7,"2010-11-25",123.625,129,"YES",0,24,1,41
"bEzCkXuQo3dXi6ytSWPIwnq4ErbwSYhBEWGe27S5Cdg=",0,1,NA,"",7,"2016-07-31",99,99,"YES",0,8,1,41
"P1AqjLwr2rBmgzp6ZmXcAYtMc+X4xZ7lP+nTumFdg6Y=",0,12,28,"female",7,"2011-08-05",163.071428571429,163.071428571429,"YES",0,14,3,41
"CtGvEDecJtUc5/mTA7QI2vVClHIDkGrfahS9F5jjCrI=",0,1,NA,"",7,"2012-08-23",99,99,"YES",0,6,1,41
"odSAREGFuxJ9Flr+8ZUyjUTsDIOEJ3RUaCQGcn5hTcs=",0,1,NA,"",7,"2014-07-12",124.033333333333,113.066666666667,"YES",7,30,1,41
"kKDf27UvYiEIYGzzxd9ZHiSWfs02CIbHQMgWXTsRkhg=",0,13,34,"female",9,"2005-02-15",149,149,"YES",0,26,1,37
"GMvUJ0gupV+NiR/idz3r5SHHyVPXzFtuFvjmypjMJs4=",0,4,21,"female",9,"2012-03-27",132.52,133.92,"NO",0,25,2,38
"lylzxdbJsJRJPg1uwJrlgms1UVrKl4Pqx4b+Gn0cKKg=",0,1,NA,"",7,"2013-06-09",99,99,"YES",0,16,1,41
"P3AKjPZjgnPaltIzoFt+7jFTLZ/XhU1y2u2XWlgr1c8=",1,14,30,"male",9,"2013-03-15",670.5,670.5,"NO",0,4,2,38
"p6h5X46G/WRlX5y9S6Fgvjwyx675EpVUxc/ktIMhn3M=",0,22,46,"female",9,"2005-11-06",108.363636363636,149,"YES",0,22,1,34
"G49OJkhaFv+EdqlujgEU8kX/KUU5F/Qkw3AAHpCPrjc=",0,1,NA,"",7,"2016-02-20",99,99,"YES",0,13,1,41
"WOljiWiCszEsoY+pCwmtlSW3ixT88XdjnXd2wMv1B6E=",0,5,33,"female",7,"2015-12-02",99,99,"YES",0,17,1,41
"Pl+s6PY0xrX4pVhZGWEWJTyrdYzyBUuSt/2HWcYyZyw=",0,5,41,"female",9,"2012-01-18",149,149,"YES",0,26,1,40
"3/Vmdoz1+VDWrq045hrNQpDFczN60+2Nq+gz2tHxJTE=",0,5,49,"male",7,"2010-04-03",124.038461538462,129,"YES",0,26,1,41
"eyXO9nQudcme8tJe4XBBeOmks986+/k2LJPm9jxZhU8=",0,1,NA,"",7,"2012-02-07",143.269230769231,149,"YES",0,26,1,41
"/h4Ax2lkprXqqW6Y9Q+/SjEc8wj/HSDFrwHg4VRHrA4=",0,5,20,"male",9,"2011-01-30",136.583333333333,136.583333333333,"NO",0,12,2,38
"SMkjCdkCyN1YwXHWQtR4d14nnYD32mdGS/RE+U3fd0c=",0,1,NA,"",9,"2014-08-05",242.533333333333,252.466666666667,"YES",0,15,2,38
"uj0vBrwtHjpOf8dakKAbrNeUcpo8nlBfI4Nbe+N9dK8=",0,1,NA,"",7,"2013-07-19",149,149,"YES",0,26,1,41
"qnG6qxRMhlEm5epVVfr2pzDQt+T0ydVsfFibeuguWD4=",0,1,NA,"",7,"2016-07-31",99,99,"YES",0,8,1,41
"u2kNYU7lCR+Tb8CeUA0Rs9quDG650byD9dtT44xbns0=",0,1,NA,"",7,"2015-09-12",99,99,"YES",0,18,1,41
"ypa7M9xpmXF15PhM6yYz2d5WRObgft9YcMvieteLrco=",0,1,NA,"",7,"2016-02-20",99,99,"YES",0,13,1,41
"b+QbIW/p1MtmpSeHd0s7NVhM5ScrtyS8j65OeJiHH+E=",0,6,28,"male",3,"2012-08-14",141.157894736842,149,"YES",0,19,1,39
"FqpTG3TzPPgMCxXpn9m0jUQxxVgGErTpn4oNICi2gEs=",1,5,46,"female",9,"2006-08-11",394.666666666667,394.666666666667,"YES",0,9,4,36
"vtldiKA1Q6CabdBWGEXAzo2eYmpOcEgjQS8+8eguSH4=",0,22,27,"female",9,"2008-11-06",141.157894736842,149,"YES",0,19,1,39
"lBWyfsFAmawWpuK6MEKZfDxtxA/j/MExPMLC+08fpW4=",0,1,NA,"",7,"2016-01-23",99,99,"YES",0,14,1,41
"w2fUfcJOFgqmIcpOP4ehKWYvQYR5QIKWA0NthpBNsis=",0,1,NA,"",7,"2012-07-01",115.107142857143,120.428571428571,"YES",0,28,1,41
"nwQxkNYoKGh96MtAmitvfOpPrMWHUc5krVOtsLpEQy4=",0,1,NA,"",7,"2015-10-09",99,99,"YES",0,17,1,41
"VsZKDdIZJnGAhRZVisbQ3ZpOQi15iSjb/n2EbquNP8M=",0,1,NA,"",7,"2015-02-21",149,149,"YES",0,25,1,41
"XVZqdkYuTIQQe5WDQkVib6v3Of1nJzNMcQ02CA7FwYg=",1,5,25,"male",9,"2016-01-06",1788,1788,"NO",0,1,1,32
"mC+kQ40Podya/ENrh0mKc015ByOvny49RtzdRX7nFBw=",0,1,NA,"",7,"2015-07-15",99,99,"YES",0,20,1,41
"EYbl7wFwipocJYWZEPOBXhDNxQaqTo7WOLRyv21x7Rw=",0,1,NA,"",7,"2016-10-25",99,99,"YES",0,5,1,41
"m41MxfopcXHXAq0BKbM9VelQdc9TB1SFcq7ItGjqmIo=",0,14,34,"male",7,"2010-08-05",142.521739130435,146.391304347826,"YES",2,23,1,41
"w00hCo3q1+VqAXbuLOKOk0C4buwgFNSAkyHhH4KJ3ug=",0,13,22,"male",4,"2016-02-16",397.333333333333,397.333333333333,"NO",0,3,1,38
"UsJmA4/HMLiJivh9yJ7c047XmIfNW/bZmgjsJ6oZ3eM=",0,1,NA,"",7,"2016-08-21",149,149,"YES",0,7,1,41
"GXrNVBLrN18ZM9GZ+d+fYTrfAY6dDbK16Hp3wMUkJxQ=",1,15,19,"male",9,"2015-09-20",172.428571428571,172.428571428571,"NO",0,14,1,38
"QKbpnX72gGvBLIc1w2p8mtL/wLo8ncotmkI1wA87Nxk=",0,8,29,"male",9,"2016-10-05",156.75,156.75,"NO",0,4,2,38
"DsoLRoj+HdHySYF9IOfdw59blKF4UIkkS86FDJEVKug=",0,1,NA,"",7,"2016-08-08",99,99,"YES",0,7,1,41
"FTJRHnxBMr3VqxDhXxzG7457yp+xbSTY1O6IlrW9Gdg=",0,10,22,"male",7,"2014-07-25",139.777777777778,145.296296296296,"YES",0,27,1,41
"/sdfL+CovT6VOdGYKojzKqMVjf6EdR8ti/IuL+IErt4=",0,22,39,"female",3,"2012-11-03",153.814814814815,159.333333333333,"YES",0,27,2,40
"2or7EZgq0Zue5qbZUFTBNJ56ArEV/E+uD8v0kT/rJ08=",0,10,37,"female",3,"2011-12-19",141.157894736842,149,"YES",0,19,1,39
"b6Px6hzsTZ9ANy11+26+M1LHpeQs2giq7yeUvxryesw=",0,17,30,"female",3,"2012-09-17",135.55,143,"YES",0,20,2,39
"0ie78gu/ujeCSwN/FHx16mYfzQKu2xrbxY8GDGlRWwA=",0,13,36,"male",9,"2006-01-04",149,137.333333333333,"YES",7,12,1,23
"e9no373Piyh7VcZCrlJBcmH2661Io6I4+PjvZqeKZZg=",0,22,27,"female",9,"2007-03-19",157.142857142857,162.464285714286,"YES",0,28,2,36
"bCgukk3ZTBRlZFaFtOlmq1rnVaV/0uI/ddXfsjhfAvQ=",0,1,NA,"",7,"2016-02-25",99,99,"YES",0,13,1,41
"vMKA/ZqhtABlrgVw2ZYOA3AB94+puR1txb2a92KWACg=",0,15,34,"male",9,"2006-07-20",143.04,149,"YES",0,25,1,40
"ukoUmyFVJaz2KpGCcIgYKfBtgsZDyFmLyHI3DX4tC1k=",0,1,NA,"",7,"2015-11-14",99.1111111111111,99.1111111111111,"YES",0,18,1,41
"IG8pfjNs45Mw07GU1Z4ZpfsFQpsCn5qYVT3ZM4/7ANk=",0,18,18,"male",9,"2008-12-12",190.388888888889,190.388888888889,"NO",0,18,1,38
"AE6N7Jq1CvoxUp1rKpwlsLfw0xB+zEiK91pI7QvOv2g=",0,15,51,"male",7,"2013-12-14",136.275,133.25,"YES",9,40,1,41
"l2/DWwtVZP0PmDor7tm2f3mHoV/IML5VaaPy0KFWY5c=",0,9,36,"male",9,"2005-11-04",149,143.481481481481,"YES",1,27,1,40
"GD0VJzVa5QVAXGrnlB66EkDul9QzpCtOGK9ux9nyhAI=",0,1,NA,"",7,"2016-11-18",149,149,"YES",0,4,1,41
"MO20CxCKsD1w9ioJJ/ynN2RbdD7xhfUBQ9+/K3PIsRI=",1,13,29,"female",3,"2013-09-19",1788,1788,"NO",0,1,1,38
"c32soWv9FcNC0o9Q+nS4E2cwiT0HtFkB3G6T5TdM/Dk=",0,5,40,"male",9,"2010-05-27",129,129,"YES",0,5,1,30
"NESd8lbsOVu2HF7lNLkcNy+4XyhdSMWgvfzUTssMwpQ=",0,5,NA,"",9,"2013-10-08",168.75,168.75,"NO",0,16,1,36
"h80Ow0eD/xmEwrpEoZE27+oXqo6wv/YJDjXMhSbovks=",0,1,NA,"",7,"2015-10-01",99,99,"YES",0,17,1,41
"2UDK1jMmUxymwDwH7eZFiA3/hD6eisaqQTtV0MVUY/I=",0,1,NA,"",7,"2015-09-25",99,99,"YES",0,18,1,41
"IFuB/pqYgxA7N/vCJ3rEVL45duEiif95sS2Opy5u4fw=",0,4,NA,"female",3,"2015-03-30",112.25,112.25,"YES",0,8,2,30
"tKWiFQI7I3C7yKC/32+B9ZUATWS7qh+qDq5xJFOiaaU=",0,1,NA,"",7,"2013-10-16",149,149,"YES",0,26,1,41
"PoUxJ0Ft47Se7cYrVjajQ2tdke9xe9agJe0pq0oX3bY=",1,1,18,"",4,"2017-02-17",0,0,"NO",0,1,1,17
"hA5PWEpB4fzrmMPu09L9bRVxFpFxhaPDv8De3Um+nAI=",0,12,31,"female",3,"2016-05-16",149,149,"NO",0,9,1,38
"CErYwTg1eds34wL8MTU/eQP1VCFfts5ZIiGOZwA/XZ4=",1,1,NA,"",4,"2017-01-02",180,180,"NO",0,1,1,36
